GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Throttle Position(%),Trip Distance(miles),Miles Per Gallon (diesel support in pro version)(mpg)
Thu Dec 03 14:20:23 EST 2015,03-Dec-2015 14:20:23.054,-75.70664307,39.5114078,14.25,10.0,-17.100000381469727,265.8,0.49799395,2.3750482,8.810662,-0.04942584,1485.0,30.447189271450043,21.176471710205078,1.0815267956276386,27.53038787841797
Thu Dec 03 14:20:23 EST 2015,03-Dec-2015 14:20:23.556,-75.70664307,39.5114078,14.25,10.0,-17.100000381469727,265.8,0.45968673,3.1411927,10.0748005,0.09577304,1606.25,30.447189271450043,24.3137264251709,1.0815267956276386,27.314464569091797
Thu Dec 03 14:20:24 EST 2015,03-Dec-2015 14:20:24.057,-75.70680583,39.51139997,14.25,10.0,-17.100000381469727,266.6,0.22984336,2.834735,9.576807,0.037367404,2017.0,31.6899316906929,25.490196228027344,1.0902410655738208,17.073673248291016
Thu Dec 03 14:20:24 EST 2015,03-Dec-2015 14:20:24.554,-75.70680583,39.51139997,14.25,10.0,-17.100000381469727,266.6,0.11492168,3.1794999,10.0748005,0.09598547,2042.0,31.6899316906929,25.882352828979492,1.0902410655738208,15.968021392822266
Thu Dec 03 14:20:25 EST 2015,03-Dec-2015 14:20:25.054,-75.70696667,39.511390659999996,14.25,10.0,-17.399999618530273,266.8,-0.038307227,2.1452048,10.036493,0.065204084,2039.0,31.6899316906929,25.098039627075195,1.0988599292120682,16.506105422973633
Thu Dec 03 14:20:25 EST 2015,03-Dec-2015 14:20:25.553,-75.70696667,39.511390659999996,14.25,10.0,-17.399999618530273,266.8,0.45968673,2.6048915,8.542512,-0.069413245,1634.25,32.31130290031433,21.568628311157227,1.0988599292120682,28.216386795043945
Thu Dec 03 14:20:26 EST 2015,03-Dec-2015 14:20:26.054,-75.70712895,39.51138033,14.25,11.0,-17.100000381469727,266.4,0.6512229,3.6391866,9.5385,0.061802685,1550.75,32.31130290031433,24.3137264251709,1.107561014125011,20.65854835510254
Thu Dec 03 14:20:26 EST 2015,03-Dec-2015 14:20:26.554,-75.70712895,39.51138033,14.25,11.0,-17.100000381469727,266.4,0.38307226,3.1028855,9.615114,0.049646318,1577.25,32.31130290031433,25.098039627075195,1.107561014125011,19.880659103393555
Thu Dec 03 14:20:27 EST 2015,03-Dec-2015 14:20:27.054,-75.70731607,39.51136976,15.25,10.0,-16.899999618530273,266.1,0.49799395,2.183512,8.695741,-0.06565738,1571.75,34.17541652917862,25.098039627075195,1.117586824512415,21.21017074584961
Thu Dec 03 14:20:27 EST 2015,03-Dec-2015 14:20:27.554,-75.70731607,39.51136976,15.25,10.0,-16.899999618530273,266.1,0.11492168,2.4899697,8.274361,-0.10009742,1550.75,34.17541652917862,26.666667938232422,1.117586824512415,20.89275360107422
Thu Dec 03 14:20:28 EST 2015,03-Dec-2015 14:20:28.054,-75.70748979,39.51136786,15.5,10.0,-16.600000381469727,266.8,-0.19153613,3.4859576,10.649409,0.16141313,1532.75,35.41815894842148,28.235294342041016,1.1268709397434904,20.732757568359375
Thu Dec 03 14:20:28 EST 2015,03-Dec-2015 14:20:28.554,-75.70748979,39.51136786,15.5,10.0,-16.600000381469727,266.8,0.5363012,3.217807,8.389283,-0.063444436,1528.0,35.41815894842148,28.235294342041016,1.1268709397434904,20.893146514892578
Thu Dec 03 14:20:29 EST 2015,03-Dec-2015 14:20:29.054,-75.70769158,39.51133692,16.25,9.0,-16.399999618530273,265.1,0.4213795,3.064578,9.998186,0.08584994,1550.75,35.41815894842148,28.235294342041016,1.137863331584498,20.553936004638672
Thu Dec 03 14:20:29 EST 2015,03-Dec-2015 14:20:29.554,-75.70769158,39.51133692,16.25,9.0,-16.399999618530273,265.1,-0.076614454,3.371036,9.576807,0.053972185,1583.5,36.66090136766434,28.627450942993164,1.137863331584498,20.924789428710938
Thu Dec 03 14:20:30 EST 2015,03-Dec-2015 14:20:30.054,-75.70788908,39.51132861,16.5,9.0,-17.0,266.6,0.076614454,3.5242648,9.270349,0.030003726,1996.0,36.66090136766434,31.764705657958984,1.1484328394099776,14.570284843444824
Thu Dec 03 14:20:30 EST 2015,03-Dec-2015 14:20:30.554,-75.70788908,39.51132861,16.5,9.0,-17.0,266.6,0.038307227,3.4859576,9.423578,0.043235004,2368.75,37.903643786907196,32.94117736816406,1.1484328394099776,13.201809883117676
Thu Dec 03 14:20:31 EST 2015,03-Dec-2015 14:20:31.054,-75.70809258,39.51132306,17.25,9.0,-16.899999618530273,266.8,0.076614454,3.6774938,10.342952,0.13801569,2392.75,39.146386206150055,32.94117736816406,1.1593141214203158,13.613927841186523
Thu Dec 03 14:20:31 EST 2015,03-Dec-2015 14:20:31.554,-75.70809258,39.51132306,17.25,9.0,-16.899999618530273,266.8,-0.038307227,2.9879637,9.270349,0.011870444,2407.75,39.146386206150055,32.54901885986328,1.1593141214203158,13.531643867492676
Thu Dec 03 14:20:32 EST 2015,03-Dec-2015 14:20:32.054,-75.70829766,39.51131624,18.0,10.0,-16.899999618530273,267.8,-0.34476504,3.2561142,9.385271,0.032256067,2412.5,40.389128625392914,32.156864166259766,1.1702831801968827,13.961220741271973
Thu Dec 03 14:20:32 EST 2015,03-Dec-2015 14:20:32.555,-75.70829766,39.51131624,18.0,10.0,-16.899999618530273,267.8,-0.30645782,3.3327289,8.848969,-0.016604364,2014.75,40.389128625392914,24.3137264251709,1.1702831801968827,18.43482780456543
Thu Dec 03 14:20:33 EST 2015,03-Dec-2015 14:20:33.054,-75.70850528,39.51131132,17.75,11.0,-17.200000762939453,268.0,-0.11492168,2.4899697,9.730036,0.042877614,1734.25,41.63187104463577,19.60784339904785,1.1813830522807578,55.114749908447266
Thu Dec 03 14:20:33 EST 2015,03-Dec-2015 14:20:33.554,-75.70850528,39.51131132,17.75,11.0,-17.200000762939453,268.0,0.9576807,2.9879637,10.726024,0.15819854,1738.25,41.63187104463577,19.60784339904785,1.1813830522807578,57.51104736328125
Thu Dec 03 14:20:34 EST 2015,03-Dec-2015 14:20:34.054,-75.70872903,39.51130949,18.75,11.0,-17.299999237060547,269.7,-0.34476504,2.873042,9.461885,0.027610362,1735.0,42.87461346387863,19.60784339904785,1.193340395964519,59.156341552734375
Thu Dec 03 14:20:34 EST 2015,03-Dec-2015 14:20:34.554,-75.70872903,39.51130949,18.75,11.0,-17.299999237060547,269.7,0.8810662,3.1028855,10.151415,0.10478431,1753.75,42.87461346387863,18.823530197143555,1.193340395964519,105.46367645263672
Thu Dec 03 14:20:35 EST 2015,03-Dec-2015 14:20:35.054,-75.70895467,39.51130133,19.25,10.0,-17.600000381469727,267.7,-0.15322891,3.4476504,9.576807,0.056679547,1981.25,42.2532422542572,25.098039627075195,1.205411219822004,21.49018669128418
Thu Dec 03 14:20:35 EST 2015,03-Dec-2015 14:20:35.554,-75.70895467,39.51130133,19.25,10.0,-17.600000381469727,267.7,-0.076614454,2.873042,10.0748005,0.08696419,1817.0,42.2532422542572,21.960784912109375,1.205411219822004,36.78072738647461
Thu Dec 03 14:20:36 EST 2015,03-Dec-2015 14:20:36.054,-75.70918659,39.51127836,19.5,11.0,-17.299999237060547,266.0,0.6512229,2.6431987,8.121132,-0.10788667,1745.25,42.2532422542572,17.254901885986328,1.2179053721343394,96.4668197631836
Thu Dec 03 14:20:36 EST 2015,03-Dec-2015 14:20:36.554,-75.70918659,39.51127836,19.5,11.0,-17.299999237060547,266.0,0.38307226,3.217807,8.465898,-0.056952953,1701.5,42.2532422542572,17.254901885986328,1.2179053721343394,142.56600952148438
Thu Dec 03 14:20:37 EST 2015,03-Dec-2015 14:20:37.054,-75.70940812,39.51127429,19.5,10.0,-16.899999618530273,267.2,0.9959879,2.2601264,9.844957,0.053662717,1428.75,42.2532422542572,17.254901885986328,1.2297467171548817,161.09959411621094
Thu Dec 03 14:20:37 EST 2015,03-Dec-2015 14:20:37.554,-75.70940812,39.51127429,19.5,10.0,-16.899999618530273,267.2,0.7278373,2.0685902,9.998186,0.06240934,1256.25,41.63187104463577,17.254901885986328,1.2297467171548817,163.0792694091797
Thu Dec 03 14:20:38 EST 2015,03-Dec-2015 14:20:38.054,-75.70962739,39.51127118,19.25,9.0,-17.0,267.6,2.1452048,1.2641385,9.998186,0.06931347,1242.75,41.63187104463577,17.254901885986328,1.2414659154349081,165.9203643798828
Thu Dec 03 14:20:38 EST 2015,03-Dec-2015 14:20:38.554,-75.70962739,39.51127118,19.25,9.0,-17.0,267.6,0.6512229,2.4899697,10.764331,0.14720994,1346.0,41.63187104463577,17.254901885986328,1.2414659154349081,167.6730499267578
Thu Dec 03 14:20:39 EST 2015,03-Dec-2015 14:20:39.054,-75.70984514,39.51127483,19.0,10.0,-17.0,268.0,1.4556746,1.7238252,9.998186,0.06381136,1358.5,40.389128625392914,17.254901885986328,1.25310467019753,160.96751403808594
Thu Dec 03 14:20:39 EST 2015,03-Dec-2015 14:20:39.555,-75.70984514,39.51127483,19.0,10.0,-17.0,268.0,1.9153614,2.2984335,8.6574335,-0.0472759,1306.25,39.146386206150055,17.254901885986328,1.25310467019753,157.10951232910156
Thu Dec 03 14:20:40 EST 2015,03-Dec-2015 14:20:40.055,-75.71004139,39.51126483,17.5,10.0,-16.799999237060547,267.5,0.45968673,3.1794999,9.615114,0.05239457,1250.75,37.903643786907196,17.254901885986328,1.26361447500733,152.12191772460938
Thu Dec 03 14:20:40 EST 2015,03-Dec-2015 14:20:40.554,-75.71004139,39.51126483,17.5,10.0,-16.799999237060547,267.5,1.5705963,2.6048915,9.959879,0.08056992,1223.25,36.66090136766434,17.254901885986328,1.26361447500733,149.22874450683594
Thu Dec 03 14:20:41 EST 2015,03-Dec-2015 14:20:41.054,-75.71022352,39.51125938,16.25,10.0,-16.600000381469727,266.2,1.4939818,0.61291564,10.036493,0.055245817,1200.0,36.03953015804291,17.254901885986328,1.2733543627638113,146.17922973632813
Thu Dec 03 14:20:41 EST 2015,03-Dec-2015 14:20:41.554,-75.71022352,39.51125938,16.25,10.0,-16.600000381469727,266.2,0.8810662,3.064578,10.381259,0.12602824,1202.25,35.41815894842148,17.254901885986328,1.2733543627638113,142.647216796875
Thu Dec 03 14:20:42 EST 2015,03-Dec-2015 14:20:42.054,-75.71041065,39.51124885,15.75,9.0,-16.799999237060547,267.9,1.4556746,3.1411927,9.270349,0.02773887,1180.25,34.79678773880005,17.254901885986328,1.2833804694440971,141.13858032226563
Thu Dec 03 14:20:42 EST 2015,03-Dec-2015 14:20:42.553,-75.71041065,39.51124885,15.75,9.0,-16.799999237060547,267.9,0.30645782,3.9456444,9.308656,0.050090015,1175.0,33.55404531955719,17.254901885986328,1.2833804694440971,136.09791564941406
Thu Dec 03 14:20:43 EST 2015,03-Dec-2015 14:20:43.054,-75.71058459,39.51126567,15.25,9.0,-17.100000381469727,269.3,1.8004397,2.1452048,10.113108,0.08869749,1171.75,33.55404531955719,17.254901885986328,1.2927476207552928,136.5822296142578
Thu Dec 03 14:20:43 EST 2015,03-Dec-2015 14:20:43.555,-75.71058459,39.51126567,15.25,9.0,-17.100000381469727,269.3,2.1452048,2.1068976,10.381259,0.12072629,1108.5,33.55404531955719,17.254901885986328,1.2927476207552928,139.05654907226563
Thu Dec 03 14:20:44 EST 2015,03-Dec-2015 14:20:44.054,-75.71076561,39.51125889,14.5,9.0,-16.600000381469727,271.6,2.3750482,1.3790601,10.496181,0.12496704,1050.0,31.068560481071472,17.254901885986328,1.3024322498893213,135.01390075683594
Thu Dec 03 14:20:44 EST 2015,03-Dec-2015 14:20:44.555,-75.71076561,39.51125889,14.5,9.0,-16.600000381469727,271.6,1.8004397,2.4516625,8.772355,-0.034543097,982.75,29.204446852207184,17.254901885986328,1.3024322498893213,119.72929382324219
Thu Dec 03 14:20:45 EST 2015,03-Dec-2015 14:20:45.054,-75.71090325,39.51126634,12.75,9.0,-16.399999618530273,271.5,2.1068976,1.9919758,10.228029,0.102696836,892.75,27.340333223342896,17.254901885986328,1.309805350106103,112.08699798583984
Thu Dec 03 14:20:45 EST 2015,03-Dec-2015 14:20:45.554,-75.71090325,39.51126634,12.75,9.0,-16.399999618530273,271.5,2.4516625,2.719813,9.078813,0.016902745,889.75,24.854848384857178,17.254901885986328,1.309805350106103,100.81326293945313
Thu Dec 03 14:20:46 EST 2015,03-Dec-2015 14:20:46.054,-75.71102158,39.51126548,10.5,9.0,-16.399999618530273,271.6,0.34476504,2.873042,9.998186,0.08000952,977.25,22.99073475599289,17.254901885986328,1.3161288327891612,93.25227355957031
Thu Dec 03 14:20:46 EST 2015,03-Dec-2015 14:20:46.554,-75.71102158,39.51126548,10.5,9.0,-16.399999618530273,271.6,1.4939818,3.4859576,9.921572,0.10174662,985.75,21.74799233675003,17.254901885986328,1.3161288327891612,89.16011810302734
Thu Dec 03 14:20:47 EST 2015,03-Dec-2015 14:20:47.054,-75.71112707,39.51126926,9.0,9.0,-16.100000381469727,272.1,1.9153614,4.55856,9.270349,0.09000808,979.5,20.50524991750717,17.254901885986328,1.3217720270156406,86.54688262939453
Thu Dec 03 14:20:47 EST 2015,03-Dec-2015 14:20:47.554,-75.71112707,39.51126926,9.0,9.0,-16.100000381469727,272.1,3.2944214,4.175488,9.500193,0.12885517,945.25,19.883878707885742,17.254901885986328,1.3217720270156406,82.70353698730469
Thu Dec 03 14:20:48 EST 2015,03-Dec-2015 14:20:48.054,-75.71122405,39.51127935,8.5,9.0,-15.300000190734863,277.3,2.2601264,3.1028855,9.615114,0.07436091,925.0,18.641136288642883,17.254901885986328,1.3270010037933844,76.6978530883789
Thu Dec 03 14:20:48 EST 2015,03-Dec-2015 14:20:48.553,-75.71122405,39.51127935,8.5,9.0,-15.300000190734863,277.3,1.685518,3.2561142,9.423578,0.0497573,857.0,17.398393869400024,17.254901885986328,1.3270010037933844,71.58467102050781
Thu Dec 03 14:20:49 EST 2015,03-Dec-2015 14:20:49.054,-75.71129837,39.51130912,7.25,9.0,-15.100000381469727,289.9,3.064578,2.2984335,9.155427,0.030674636,807.0,16.155651450157166,17.254901885986328,1.3314720633795218,66.95315551757813
Thu Dec 03 14:20:49 EST 2015,03-Dec-2015 14:20:49.554,-75.71129837,39.51130912,7.25,9.0,-15.100000381469727,289.9,3.7924154,1.532289,9.80665,0.10212678,678.75,13.048795402050018,17.254901885986328,1.3314720633795218,52.369834899902344
Thu Dec 03 14:20:50 EST 2015,03-Dec-2015 14:20:50.054,-75.71135004,39.51133893,5.5,9.0,-15.0,301.4,3.064578,1.4173675,9.883265,0.08363932,608.5,13.048795402050018,17.254901885986328,1.334914838519424,51.64499282836914
Thu Dec 03 14:20:50 EST 2015,03-Dec-2015 14:20:50.554,-75.71135004,39.51133893,5.5,9.0,-15.0,301.4,1.5705963,2.183512,9.921572,0.066878974,697.5,6.835083305835724,17.254901885986328,1.334914838519424,40.041324615478516
Thu Dec 03 14:20:51 EST 2015,03-Dec-2015 14:20:51.054,-75.71137942,39.51136132,4.0,10.0,-14.699999809265137,310.8,-0.076614454,2.9113493,9.730036,0.05432576,711.5,4.349598467350006,17.254901885986328,1.3371173316561737,17.456613540649414
Thu Dec 03 14:20:51 EST 2015,03-Dec-2015 14:20:51.555,-75.71137942,39.51136132,4.0,10.0,-14.699999809265137,310.8,-0.11492168,3.0262709,9.270349,0.013136625,704.5,3.106856048107147,17.254901885986328,1.3371173316561737,11.575464248657227
Thu Dec 03 14:20:52 EST 2015,03-Dec-2015 14:20:52.053,-75.71137868,39.51138,2.5,11.0,-14.300000190734863,339.0,-0.5746084,3.2944214,9.691729,0.064103186,907.0,1.8641136288642883,22.352941513061523,1.3384066501312617,4.235599040985107
Thu Dec 03 14:20:52 EST 2015,03-Dec-2015 14:20:52.554,-75.71137868,39.51138,2.5,11.0,-14.300000190734863,339.0,-3.217807,4.7500963,9.232041,0.12701255,1926.5,1.8641136288642883,27.45098114013672,1.3384066501312617,0.9210368990898132
Thu Dec 03 14:20:53 EST 2015,03-Dec-2015 14:20:53.054,-75.71137977,39.51136972,0.75,4.0,-14.300000190734863,327.5,-2.183512,4.7884035,9.11712,0.09209186,2046.75,1.8641136288642883,31.372549057006836,1.3391181974868687,0.7327149510383606
Thu Dec 03 14:20:53 EST 2015,03-Dec-2015 14:20:53.554,-75.71137977,39.51136972,0.75,4.0,-14.300000190734863,327.5,-2.1452048,4.9416323,9.040505,0.09177214,2473.25,4.9709696769714355,34.509803771972656,1.3391181974868687,1.6329315900802612
Thu Dec 03 14:20:54 EST 2015,03-Dec-2015 14:20:54.054,-75.71139919,39.51139659,3.0,4.0,-14.399999618530273,322.3,-1.3024458,5.401319,8.887277,0.08741385,2705.25,8.077825725078583,35.29411697387695,1.341242617449268,2.385627508163452
Thu Dec 03 14:20:54 EST 2015,03-Dec-2015 14:20:54.554,-75.71139919,39.51139659,3.0,4.0,-14.399999618530273,322.3,-1.6472107,5.66947,8.619126,0.08396155,3246.0,10.5633105635643,36.07843017578125,1.341242617449268,2.726188898086548
Thu Dec 03 14:20:55 EST 2015,03-Dec-2015 14:20:55.054,-75.7114385,39.51143536,5.0,4.0,-14.100000381469727,320.1,-1.532289,5.3247046,8.772355,0.07666296,3647.5,13.670166611671448,36.07843017578125,1.3446436152928385,3.100562572479248
Thu Dec 03 14:20:55 EST 2015,03-Dec-2015 14:20:55.554,-75.7114385,39.51143536,5.0,4.0,-14.100000381469727,320.1,-0.5363012,5.0182467,9.078813,0.07784444,3009.25,16.777022659778595,35.29411697387695,1.3446436152928385,4.693030834197998
Thu Dec 03 14:20:56 EST 2015,03-Dec-2015 14:20:56.053,-75.71145894,39.51152163,8.0,4.0,-13.800000190734863,342.8,-1.2258313,3.715801,9.346964,0.05191487,2703.0,19.262507498264313,38.82352828979492,1.3506946566710951,5.572266101837158
Thu Dec 03 14:20:56 EST 2015,03-Dec-2015 14:20:56.554,-75.71145894,39.51152163,8.0,4.0,-13.800000190734863,342.8,-1.1875241,2.6431987,9.883265,0.068877876,2787.5,21.74799233675003,38.82352828979492,1.3506946566710951,6.226701736450195
Thu Dec 03 14:20:57 EST 2015,03-Dec-2015 14:20:57.054,-75.71146163,39.51162621,10.75,3.0,-13.699999809265137,356.1,-1.3790601,3.4476504,9.155427,0.026112497,2908.5,24.23347717523575,38.431373596191406,1.3579108698069717,6.486919403076172
Thu Dec 03 14:20:57 EST 2015,03-Dec-2015 14:20:57.554,-75.71146163,39.51162621,10.75,3.0,-13.699999809265137,356.1,-1.0342951,3.371036,11.18571,0.21454853,3078.0,25.476219594478607,36.47058868408203,1.3579108698069717,6.574926376342773
Thu Dec 03 14:20:58 EST 2015,03-Dec-2015 14:20:58.054,-75.71146583,39.51173673,12.5,3.0,-13.899999618530273,358.3,-0.91937345,3.064578,9.078813,2.5337934E-4,3210.0,29.204446852207184,36.86274719238281,1.3655387819020888,6.810163974761963
Thu Dec 03 14:20:58 EST 2015,03-Dec-2015 14:20:58.554,-75.71146583,39.51173673,12.5,3.0,-13.899999618530273,358.3,-1.5705963,3.2944214,9.308656,0.038220465,3294.5,29.204446852207184,32.156864166259766,1.3655387819020888,7.752256393432617
Thu Dec 03 14:20:59 EST 2015,03-Dec-2015 14:20:59.054,-75.71147609,39.51186364,14.0,3.0,-13.399999618530273,357.0,-0.6895301,3.4093432,9.844957,0.08336002,2560.75,31.068560481071472,31.372549057006836,1.3743111252531008,10.030108451843262
Thu Dec 03 14:20:59 EST 2015,03-Dec-2015 14:20:59.554,-75.71147609,39.51186364,14.0,3.0,-13.399999618530273,357.0,-0.34476504,2.7964275,8.963891,-0.023172617,2560.75,34.17541652917862,31.764705657958984,1.3743111252531008,11.059564590454102
Thu Dec 03 14:21:00 EST 2015,03-Dec-2015 14:21:00.054,-75.71149363,39.51199389,15.25,3.0,-13.600000381469727,356.7,-0.7661445,3.5625722,9.078813,0.016230166,2651.5,35.41815894842148,37.25490188598633,1.3833455396580518,10.77441692352295
Thu Dec 03 14:21:00 EST 2015,03-Dec-2015 14:21:00.554,-75.71149363,39.51199389,15.25,3.0,-13.600000381469727,356.7,-1.0342951,2.9496565,9.500193,0.03848976,2691.25,36.66090136766434,37.64706039428711,1.3833455396580518,10.945778846740723
Thu Dec 03 14:21:01 EST 2015,03-Dec-2015 14:21:01.054,-75.71149924,39.51213465,16.25,4.0,-13.199999809265137,357.1,-1.7238252,2.6048915,9.691729,0.05698806,2722.5,36.66090136766434,37.64706039428711,1.393060835105345,10.73560619354248
Thu Dec 03 14:21:01 EST 2015,03-Dec-2015 14:21:01.554,-75.71149924,39.51213465,16.25,4.0,-13.199999809265137,357.1,-0.45968673,3.5625722,9.691729,0.072618425,2753.0,37.903643786907196,36.07843017578125,1.393060835105345,11.313868522644043
Thu Dec 03 14:21:02 EST 2015,03-Dec-2015 14:21:02.053,-75.71151059,39.51229068,17.25,4.0,-13.0,356.9,-0.15322891,3.5242648,9.730036,0.07402128,2793.75,39.146386206150055,34.11764907836914,1.4038420441948603,11.991486549377441
Thu Dec 03 14:21:02 EST 2015,03-Dec-2015 14:21:02.554,-75.71151059,39.51229068,17.25,4.0,-13.0,356.9,-0.5363012,2.9113493,9.615114,0.04453677,2810.75,40.389128625392914,31.372549057006836,1.4038420441948603,13.02076530456543
Thu Dec 03 14:21:03 EST 2015,03-Dec-2015 14:21:03.054,-75.71152456,39.5124509,17.75,4.0,-12.800000190734863,355.8,-0.6512229,3.5242648,9.346964,0.039439023,2868.75,41.63187104463577,36.07843017578125,1.414920435044806,12.009872436523438
Thu Dec 03 14:21:03 EST 2015,03-Dec-2015 14:21:03.554,-75.71152456,39.5124509,17.75,4.0,-12.800000190734863,355.8,-0.5363012,3.0262709,9.002198,-0.011337757,2929.5,42.87461346387863,36.86274719238281,1.414920435044806,11.98158073425293
Thu Dec 03 14:21:04 EST 2015,03-Dec-2015 14:21:04.054,-75.7115436,39.51262025,18.5,4.0,-12.600000381469727,355.4,-0.61291564,3.217807,9.423578,0.035988867,2987.5,42.87461346387863,37.64706039428711,1.426647707305861,10.995652198791504
Thu Dec 03 14:21:04 EST 2015,03-Dec-2015 14:21:04.554,-75.7115436,39.51262025,18.5,4.0,-12.600000381469727,355.4,-0.22984336,3.4859576,10.304645,0.12814742,3043.75,44.11735588312149,39.607845306396484,1.426647707305861,11.001108169555664
Thu Dec 03 14:21:05 EST 2015,03-Dec-2015 14:21:05.054,-75.71156272,39.51280742,19.75,4.0,-12.600000381469727,355.3,-1.3790601,2.6431987,9.193734,0.004223466,3119.5,45.36009830236435,39.2156867980957,1.4396005950724202,10.670772552490234
Thu Dec 03 14:21:05 EST 2015,03-Dec-2015 14:21:05.554,-75.71156272,39.51280742,19.75,4.0,-12.600000381469727,355.3,-0.2681506,3.1411927,9.385271,0.02823764,3167.0,45.36009830236435,38.82352828979492,1.4396005950724202,11.237502098083496
Thu Dec 03 14:21:06 EST 2015,03-Dec-2015 14:21:06.054,-75.71158665,39.51300008,20.75,3.0,-12.5,354.2,-0.15322891,3.2944214,9.385271,0.033053458,3202.25,46.60284072160721,34.11764907836914,1.4529531819365076,11.978654861450195
Thu Dec 03 14:21:06 EST 2015,03-Dec-2015 14:21:06.554,-75.71158665,39.51300008,20.75,3.0,-12.5,354.2,-0.842759,3.1028855,10.228029,0.111916125,3213.25,49.088325560092926,31.764705657958984,1.4529531819365076,12.999164581298828
Thu Dec 03 14:21:07 EST 2015,03-Dec-2015 14:21:07.053,-75.71160964,39.51319338,21.25,4.0,-12.399999618530273,354.0,0.11492168,3.217807,9.461885,0.037831485,2701.5,49.088325560092926,31.372549057006836,1.4663450276074315,16.028532028198242
Thu Dec 03 14:21:07 EST 2015,03-Dec-2015 14:21:07.554,-75.71160964,39.51319338,21.25,4.0,-12.399999618530273,354.0,-0.11492168,2.873042,9.423578,0.02333039,2564.75,49.088325560092926,30.980392456054688,1.4663450276074315,16.730613708496094
Thu Dec 03 14:21:08 EST 2015,03-Dec-2015 14:21:08.054,-75.71164371,39.51337995,21.5,5.0,-11.600000381469727,353.3,-0.19153613,3.4093432,9.959879,0.09229082,2315.5,50.952439188957214,31.372549057006836,1.47934428520999,17.35639762878418
Thu Dec 03 14:21:08 EST 2015,03-Dec-2015 14:21:08.554,-75.71164371,39.51337995,21.5,5.0,-11.600000381469727,353.3,-0.2681506,3.217807,10.419566,0.13096899,2272.5,52.19518160820007,34.509803771972656,1.47934428520999,18.042192459106445
Thu Dec 03 14:21:09 EST 2015,03-Dec-2015 14:21:09.054,-75.71169087,39.513601,23.25,3.0,-12.0,351.4,-0.19153613,2.9113493,9.691729,0.05074054,2181.25,51.573810398578644,34.11764907836914,1.4948008478276336,18.591514587402344
Thu Dec 03 14:21:09 EST 2015,03-Dec-2015 14:21:09.555,-75.71169087,39.513601,23.25,3.0,-12.0,351.4,0.0,2.9113493,10.266336,0.10678369,2171.75,52.8165528178215,34.11764907836914,1.4948008478276336,18.92617416381836
Thu Dec 03 14:21:10 EST 2015,03-Dec-2015 14:21:10.054,-75.71173397,39.51381297,23.75,3.0,-12.0,350.4,0.076614454,2.6431987,9.959879,0.06945139,2185.0,52.8165528178215,32.156864166259766,1.5096045290802635,19.381568908691406
Thu Dec 03 14:21:10 EST 2015,03-Dec-2015 14:21:10.554,-75.71173397,39.51381297,23.75,3.0,-12.0,350.4,0.038307227,2.3750482,10.304645,0.09696907,2213.25,52.8165528178215,28.627450942993164,1.5096045290802635,20.824663162231445
Thu Dec 03 14:21:11 EST 2015,03-Dec-2015 14:21:11.054,-75.71177797,39.51402931,24.25,3.0,-13.0,349.0,-0.34476504,3.2944214,10.840945,0.1745252,2228.75,54.05929523706436,28.235294342041016,1.5247133920011322,21.965829849243164
Thu Dec 03 14:21:11 EST 2015,03-Dec-2015 14:21:11.554,-75.71177797,39.51402931,24.25,3.0,-13.0,349.0,0.38307226,2.7964275,9.078813,-0.011841118,2245.25,54.05929523706436,28.627450942993164,1.5247133920011322,21.749494552612305
Thu Dec 03 14:21:12 EST 2015,03-Dec-2015 14:21:12.054,-75.7118423,39.51424839,24.5,4.0,-13.300000190734863,347.2,0.61291564,3.0262709,9.232041,0.011325061,2269.5,54.05929523706436,27.843137741088867,1.5402132133795163,22.542402267456055
Thu Dec 03 14:21:12 EST 2015,03-Dec-2015 14:21:12.554,-75.7118423,39.51424839,24.5,4.0,-13.300000190734863,347.2,0.19153613,3.7541082,10.381259,0.14446968,2283.5,55.30203765630722,27.05882453918457,1.5402132133795163,23.7177677154541
Thu Dec 03 14:21:13 EST 2015,03-Dec-2015 14:21:13.054,-75.71191529,39.51446865,24.75,3.0,-13.699999809265137,345.8,0.5746084,2.834735,9.921572,0.072473705,2290.5,55.30203765630722,27.45098114013672,1.5559010325913931,23.08586883544922
Thu Dec 03 14:21:13 EST 2015,03-Dec-2015 14:21:13.554,-75.71191529,39.51446865,24.75,3.0,-13.699999809265137,345.8,-0.038307227,2.566584,9.423578,0.014608085,2311.5,55.30203765630722,30.980392456054688,1.5559010325913931,20.77349281311035
Thu Dec 03 14:21:14 EST 2015,03-Dec-2015 14:21:14.054,-75.71198319,39.51468687,25.25,4.0,-13.5,345.8,0.2681506,2.9879637,9.883265,0.07185835,2324.0,55.30203765630722,32.54901885986328,1.5713866319114516,19.379682540893555
Thu Dec 03 14:21:14 EST 2015,03-Dec-2015 14:21:14.553,-75.71198319,39.51468687,25.25,4.0,-13.5,345.8,-0.4213795,2.9113493,10.189722,0.10012585,2353.75,56.54478007555008,32.156864166259766,1.5713866319114516,19.628755569458008
